id,EPA_ID,Site_Name,City,State,County,Non-NPL_Status_Code,Non-NPL_Status_Date,NPL_Status_Code,x,y
601,LAD980750137,GULF COAST VACUUM SERVICES,ABBEVILLE,LA,VERMILION PARISH,[Blank Code],[Blank Date],D,-92.134292,29.97465
602,LAD985169317,GULF STATE UTILITIES-NORTH RYAN STREET,LAKE CHARLES,LA,CALCASIEU PARISH,[Blank Code],[Blank Date],P,-93.217376,30.226595
603,TXD055144539,GULFCO MARINE MAINTENANCE,FREEPORT,TX,BRAZORIA,[Blank Code],[Blank Date],F,-95.359662,28.954137
604,ARD035662469,GURLEY PIT,EDMONDSEN,AR,CRITTENDEN,[Blank Code],[Blank Date],D,-90.310375,35.106481
605,VAD980539878,"H & H INC., BURN PIT",FARRINGTON,VA,HANOVER,[Blank Code],[Blank Date],F,-77.583876,37.732366
606,MI0001271535,H & K SALES,BELDING,MI,IONIA,[Blank Code],[Blank Date],D,-85.228906,43.097809
607,MID017075136,"H. BROWN CO., INC.",GRAND RAPIDS,MI,KENT,[Blank Code],[Blank Date],F,-85.668086,42.96336
608,ILD980605836,H.O.D. LANDFILL,ANTIOCH,IL,LAKE,[Blank Code],[Blank Date],F,-88.09564,42.477242
609,WID980610059,HAGEN FARM,STOUGHTON,WI,DANE,[Blank Code],[Blank Date],F,-89.217894,42.916946
610,CAD009688052,HALACO ENGINEERING COMPANY,OXNARD,CA,VENTURA,[Blank Code],[Blank Date],F,-119.177052,34.197505
611,DED980830954,HALBY CHEMICAL CO.,NEW CASTLE,DE,NEW CASTLE,[Blank Code],[Blank Date],F,-75.566817,39.66204
612,WA5210890096,HAMILTON ISLAND LANDFILL (USA/COE),NORTH BONNEVILLE,WA,SKAMANIA,[Blank Code],[Blank Date],D,-121.971193,45.637339
613,WASFN1002174,HAMILTON/LABREE ROADS GW CONTAMINATION,CHEHALIS,WA,LEWIS,[Blank Code],[Blank Date],F,-122.964018,46.662048
614,WA3890090076,HANFORD 100-AREA (USDOE),BENTON COUNTY,WA,BENTON,[Blank Code],[Blank Date],F,-119.502158,46.316636
615,WA4890090075,HANFORD 1100-AREA (USDOE),BENTON COUNTY,WA,BENTON,[Blank Code],[Blank Date],D,-119.502158,46.316636
616,WA1890090078,HANFORD 200-AREA (USDOE),BENTON COUNTY,WA,BENTON,[Blank Code],[Blank Date],F,-119.502158,46.316636
617,WA2890090077,HANFORD 300-AREA (USDOE),BENTON COUNTY,WA,BENTON,[Blank Code],[Blank Date],F,-119.502158,46.316636
618,WVD024185373,HANLIN-ALLIED-OLIN,MOUNDSVILLE,WV,MARSHALL,[Blank Code],[Blank Date],F,-80.743141,39.920353
619,MA8570024424,HANSCOM FIELD/HANSCOM AIR FORCE BASE,BEDFORD,MA,MIDDLESEX,[Blank Code],[Blank Date],F,-71.276009,42.490623
620,WAD980722839,HARBOR ISLAND (LEAD),SEATTLE,WA,KING,[Blank Code],[Blank Date],F,-122.332071,47.60621
621,ORD071803985,HARBOR OIL INC.,PORTLAND,OR,MULTNOMAH,[Blank Code],[Blank Date],F,-122.676482,45.523062
622,OKD000400093,HARDAGE/CRINER,CRINER,OK,MCCLAIN,[Blank Code],[Blank Date],F,-97.564167,34.971389
623,TXD980745582,HARRIS (FARLEY STREET),HOUSTON,TX,HARRIS,[Blank Code],[Blank Date],D,-95.369803,29.760427
624,FLD000602334,HARRIS CORP. (PALM BAY PLANT),PALM BAY,FL,BREVARD,[Blank Code],[Blank Date],F,-80.588665,28.034462
625,TXD050299577,HART CREOSOTING COMPANY,JASPER,TX,JASPER,[Blank Code],[Blank Date],F,-93.996576,30.9202
626,DED980713093,"HARVEY & KNOTT DRUM, INC.",KIRKWOOD,DE,NEW CASTLE,[Blank Code],[Blank Date],F,-75.69632,39.571779
627,AZD980735666,HASSAYAMPA LANDFILL,HASSAYAMPA,AZ,MARICOPA,[Blank Code],[Blank Date],F,-112.725594,33.348049
628,NED980862668,HASTINGS GROUND WATER CONTAMINATION,HASTINGS,NE,ADAMS,[Blank Code],[Blank Date],F,-98.389873,40.586258
629,MAD001060805,HATHEWAY & PATTERSON,MANSFIELD,MA,BRISTOL,[Blank Code],[Blank Date],F,-71.219058,42.033457
630,MAD980523336,HAVERHILL MUNICIPAL LANDFILL,HAVERHILL,MA,ESSEX,[Blank Code],[Blank Date],F,-71.07728,42.776202
631,PAD002338010,HAVERTOWN PCP,HAVERFORD,PA,DELAWARE,[Blank Code],[Blank Date],F,-75.320811,40.002241
632,NYD980785661,HAVILAND COMPLEX,TOWN OF HYDE PARK,NY,DUTCHESS,[Blank Code],[Blank Date],F,-73.901525,41.76676
633,PAD980829329,HEBELKA AUTO SALVAGE YARD,WEISENBERG TOWNSHIP,PA,LEHIGH,[Blank Code],[Blank Date],D,-75.702257,40.598505
634,WID052906088,HECHIMOVICH SANITARY LANDFILL,WILLIAMSTOWN,WI,DODGE,[Blank Code],[Blank Date],F,-88.614484,43.494623
635,MID980794408,HEDBLUM INDUSTRIES,OSCODA,MI,IOSCO,[Blank Code],[Blank Date],F,-83.330801,44.420293
636,ILN000508134,HEGELER ZINC,DANVILLE,IL,VERMILION,[Blank Code],[Blank Date],F,-87.630021,40.124481
637,NJD980505366,HELEN KRAMER LANDFILL,MANTUA TOWNSHIP,NJ,GLOUCESTER,[Blank Code],[Blank Date],F,-75.18216,39.781832
638,FLD053502696,HELENA CHEMICAL CO. (TAMPA PLANT),TAMPA,FL,HILLSBOROUGH,[Blank Code],[Blank Date],F,-82.457178,27.950575
639,SCD058753971,HELENA CHEMICAL CO. LANDFILL,FAIRFAX,SC,ALLENDALE,[Blank Code],[Blank Date],F,-81.236495,32.959048
640,PAD980537716,HELEVA LANDFILL,NORTH WHITEHALL TWP,PA,LEHIGH,[Blank Code],[Blank Date],F,-75.585889,40.683276
641,PAD002390748,HELLERTOWN MANUFACTURING CO.,HELLERTOWN,PA,NORTHAMPTON,[Blank Code],[Blank Date],F,-75.340735,40.579544
642,NC0002374445,HEMPHILL ROAD TCE,GASTONIA,NC,GASTON,[Blank Code],[Blank Date],P,-81.1873,35.262082
643,PAD009862939,HENDERSON ROAD,UPPER MERION TOWNSHIP,PA,MONTGOMERY,[Blank Code],[Blank Date],F,-75.376195,40.097222
644,GAD980556906,HERCULES 009 LANDFILL,BRUNSWICK,GA,GLYNN,[Blank Code],[Blank Date],F,-81.491489,31.149953
645,NJD002349058,"HERCULES, INC. (GIBBSTOWN PLANT)",GIBBSTOWN,NJ,GLOUCESTER,[Blank Code],[Blank Date],F,-75.283519,39.825113
646,NYD980780779,HERTEL LANDFILL,PLATTEKILL,NY,ULSTER,[Blank Code],[Blank Date],F,-74.059387,41.623974
647,CAD980884209,HEWLETT-PACKARD (620-640 PAGE MILL ROAD),PALO ALTO,CA,SANTA CLARA,[Blank Code],[Blank Date],F,-122.143019,37.441883
648,MID005341714,HI-MILL MANUFACTURING CO.,HIGHLAND,MI,OAKLAND,[Blank Code],[Blank Date],F,-83.613557,42.666504
649,VAD980829030,HIDDEN LANE LANDFILL,Sterling,VA,LOUDOUN,[Blank Code],[Blank Date],F,-77.42913,39.006699
650,WAD980511539,HIDDEN VALLEY LANDFILL (THUN FIELD),PIERCE COUNTY,WA,PIERCE,[Blank Code],[Blank Date],F,-122.129527,47.067588
651,NJD053102232,HIGGINS DISPOSAL,KINGSTON,NJ,SOMERSET,[Blank Code],[Blank Date],F,-74.61349,40.375384
652,NJD981490261,HIGGINS FARM,FRANKLIN TOWNSHIP,NJ,SOMERSET,[Blank Code],[Blank Date],F,-74.522892,40.493373
653,TXD980514996,HIGHLANDS ACID PIT,HIGHLANDS,TX,HARRIS,[Blank Code],[Blank Date],F,-95.05604,29.818836
654,LAD981054075,HIGHWAY 71/72 REFINERY,BOSSIER CITY,LA,BOSSIER PARISH,[Blank Code],[Blank Date],P,-93.732123,32.515985
655,UT0571724350,HILL AIR FORCE BASE,HILL AFB,UT,"DAVIS, WEBER",[Blank Code],[Blank Date],F,-111.993982,41.13211
656,IND980500292,HIMCO DUMP,ELKHART,IN,ELKHART,[Blank Code],[Blank Date],F,-85.976667,41.681994
657,FLD980709802,HIPPS ROAD LANDFILL,DUVAL COUNTY,FL,DUVAL,[Blank Code],[Blank Date],D,-81.603506,30.350051
658,NYD981560915,HITEMAN LEATHER,WEST WINFIELD,NY,HERKIMER,[Blank Code],[Blank Date],D,-75.193217,42.885349
659,MAD980732341,HOCOMONCO POND,WESTBOROUGH,MA,WORCESTER,[Blank Code],[Blank Date],F,-71.616129,42.269522
660,NCD024900987,HOLCOMB CREOSOTE CO,YADKINVILLE,NC,YADKIN,[Blank Code],[Blank Date],F,-80.659508,36.134581
661,FLD004119681,HOLLINGSWORTH SOLDERLESS TERMINAL,FORT LAUDERDALE,FL,BROWARD,[Blank Code],[Blank Date],F,-80.137317,26.122439
662,NMD007860935,HOMESTAKE MINING CO.,MILAN,NM,CIBOLA,[Blank Code],[Blank Date],F,-107.890892,35.169759
663,FL7570024037,HOMESTEAD AIR FORCE BASE,HOMESTEAD AIR FORCE BASE,FL,MIAMI-DADE,[Blank Code],[Blank Date],F,-80.394751,25.495459
664,NYD980506810,HOOKER (102ND STREET),NIAGARA FALLS,NY,NIAGARA,[Blank Code],[Blank Date],D,-79.037739,43.096214
665,NYD000831644,HOOKER (HYDE PARK),NIAGARA FALLS,NY,NIAGARA,[Blank Code],[Blank Date],D,-79.037739,43.096214
666,NYD980651087,HOOKER (S AREA),NIAGARA FALLS,NY,NIAGARA,[Blank Code],[Blank Date],F,-79.037739,43.096214
667,NYD002920312,HOOKER CHEMICAL & PLASTICS CORP./RUCO POLYMER CORP.,HICKSVILLE,NY,NASSAU,[Blank Code],[Blank Date],F,-73.525125,40.768433
668,NYD066813064,HOPEWELL PRECISION,HOPEWELL JUNCTION,NY,DUTCHESS,[Blank Code],[Blank Date],F,-73.808744,41.583982
669,NJD980532840,HOPKINS FARM,PLUMSTEAD TOWNSHIP,NJ,OCEAN,[Blank Code],[Blank Date],D,-75.119511,40.384057
670,PRN000206359,HORMIGAS GROUND WATER PLUME,CAGUAS,PR,CAGUAS,[Blank Code],[Blank Date],F,-66.035249,18.2388
671,NJD980663678,HORSESHOE ROAD,SAYREVILLE,NJ,MIDDLESEX,[Blank Code],[Blank Date],F,-74.360846,40.459402
672,NCN000407480,HORTON IRON AND METAL,WILMINGTON,NC,NEW HANOVER,[Blank Code],[Blank Date],F,-77.94471,34.225726
673,KYD980501191,HOWE VALLEY LANDFILL,HOWE VALLEY,KY,HARDIN,[Blank Code],[Blank Date],D,-86.0883,37.687285
674,PAD980508618,HRANICA LANDFILL,BUFFALO TOWNSHIP,PA,BUTLER,[Blank Code],[Blank Date],D,-79.72877,40.712152
675,OKD082471988,HUDSON REFINERY,CUSHING,OK,PAYNE,[Blank Code],[Blank Date],F,-96.76697,35.985064
676,NYD980763841,HUDSON RIVER PCBS,HUDSON RIVER,NY,WASHINGTON,[Blank Code],[Blank Date],F,-73.924225,41.189608
677,NY0001392463,"HUDSON TECHNOLOGIES, INC.",HILLBURN,NY,ROCKLAND,[Blank Code],[Blank Date],P,-74.169312,41.123985
678,PAD980830897,HUNTERSTOWN ROAD,STRABAN TOWNSHIP,PA,ADAMS,[Blank Code],[Blank Date],F,-77.173531,39.871606
679,WID980511919,HUNTS DISPOSAL LANDFILL,CALEDONIA,WI,RACINE,[Blank Code],[Blank Date],F,-87.924248,42.807796
680,KSD007135429,HYDRO-FLEX INC.,TOPEKA,KS,SHAWNEE,[Blank Code],[Blank Date],D,-95.689018,39.055824
681,NJ0001360882,ICELAND COIN LAUNDRY AREA GW PLUME,VINELAND,NJ,CUMBERLAND,[Blank Code],[Blank Date],F,-75.025964,39.486377
682,TND987767795,ICG ISELIN RAILROAD YARD,JACKSON,TN,MADISON,[Blank Code],[Blank Date],D,-88.813947,35.614517
683,ID4890008952,IDAHO NATIONAL ENGINEERING LABORATORY (USDOE),IDAHO FALLS,ID,"BUTTE,CLARK,JEFFERSON,BIN",[Blank Code],[Blank Date],F,-112.033965,43.491651
684,MTD006232276,IDAHO POLE CO.,BOZEMAN,MT,GALLATIN,[Blank Code],[Blank Date],F,-111.042934,45.676998
685,ILD980996789,ILADA ENERGY CO.,EAST CAPE GIRARDEAU,IL,ALEXANDER,[Blank Code],[Blank Date],D,-89.496202,37.295884
686,NJD980654099,"IMPERIAL OIL CO., INC./CHAMPION CHEMICALS",MORGANVILLE,NJ,MONMOUTH,[Blank Code],[Blank Date],F,-74.291115,40.335992
687,OK0002024099,IMPERIAL REFINING COMPANY,ARDMORE,OK,CARTER,[Blank Code],[Blank Date],D,-97.143625,34.174261
688,SCD004773644,INDEPENDENT NAIL CO.,BEAUFORT,SC,BEAUFORT,[Blank Code],[Blank Date],D,-80.669829,32.431581
689,AZD980695969,INDIAN BEND WASH AREA,SCOTTSDALE,AZ,MARICOPA,[Blank Code],[Blank Date],F,-111.926052,33.49417
690,MD7170024684,INDIAN HEAD NAVAL SURFACE WARFARE CENTER,INDIAN HEAD,MD,CHARLES,[Blank Code],[Blank Date],F,-77.162202,38.600119
691,ILD042671248,INDIAN REFINERY-TEXACO LAWRENCEVILLE,LAWRENCEVILLE,IL,LAWRENCE,[Blank Code],[Blank Date],F,-87.681693,38.729214
692,MAD076580950,INDUSTRI-PLEX,WOBURN,MA,MIDDLESEX,[Blank Code],[Blank Date],F,-71.152276,42.479262
693,OHD000377911,INDUSTRIAL EXCESS LANDFILL,UNIONTOWN,OH,STARK,[Blank Code],[Blank Date],F,-81.408167,40.975057
694,PAD980508493,INDUSTRIAL LANE,WILLIAMS TOWNSHIP,PA,NORTHAMPTON,[Blank Code],[Blank Date],F,-75.2129,40.635252
695,NJD981178411,INDUSTRIAL LATEX CORP.,WALLINGTON BOROUGH,NJ,BERGEN,[Blank Code],[Blank Date],D,-74.099818,40.819745
696,ARD980496368,INDUSTRIAL WASTE CONTROL,FORT SMITH,AR,SEBASTIAN,[Blank Code],[Blank Date],D,-94.398547,35.385924
697,CAD980736284,INDUSTRIAL WASTE PROCESSING,FRESNO,CA,FRESNO,[Blank Code],[Blank Date],F,-119.772587,36.746842
698,CAD061620217,INTEL CORP. (MOUNTAIN VIEW PLANT),MOUNTAIN VIEW,CA,SANTA CLARA,[Blank Code],[Blank Date],F,-122.083851,37.386052
699,CAT000612184,INTEL CORP. (SANTA CLARA III),SANTA CLARA,CA,SANTA CLARA,[Blank Code],[Blank Date],F,-121.955236,37.354108
700,CAD092212497,INTEL MAGNETICS,SANTA CLARA,CA,SANTA CLARA,[Blank Code],[Blank Date],F,-121.955236,37.354108
701,UT0001277359,INTERMOUNTAIN WASTE OIL REFINERY,BOUNTIFUL,UT,DAVIS,[Blank Code],[Blank Date],F,-111.880771,40.88939
702,INT190010876,INTERNATIONAL MINERALS (E. PLANT),TERRE HAUTE,IN,VIGO,[Blank Code],[Blank Date],D,-87.413909,39.466703
703,UTD093120921,INTERNATIONAL SMELTING AND REFINING,TOOELE,UT,TOOELE,[Blank Code],[Blank Date],D,-112.29828,40.530778
704,CAD041472341,INTERSIL INC./SIEMENS COMPONENTS,CUPERTINO,CA,SANTA CLARA,[Blank Code],[Blank Date],F,-122.032182,37.322998
705,ALD041906173,INTERSTATE LEAD CO. (ILCO),LEEDS,AL,JEFFERSON,[Blank Code],[Blank Date],F,-86.544429,33.54816
706,ILT180011975,"INTERSTATE POLLUTION CONTROL, INC.",ROCKFORD,IL,WINNEBAGO,[Blank Code],[Blank Date],F,-89.093995,42.271131
707,MID980794416,IONIA CITY LANDFILL,IONIA,MI,IONIA,[Blank Code],[Blank Date],F,-85.071117,42.987255
708,IA7213820445,IOWA ARMY AMMUNITION PLANT,MIDDLETOWN,IA,DES MOINES,[Blank Code],[Blank Date],F,-91.261517,40.827136
709,MAD051787323,IRON HORSE PARK,BILLERICA,MA,MIDDLESEX,[Blank Code],[Blank Date],F,-71.268946,42.558422
710,AZ0000309013,IRON KING MINE - HUMBOLDT SMELTER,Dewey-Humboldt,AZ,YAVAPAI,[Blank Code],[Blank Date],F,-112.242789,34.505689
711,CAD980498612,IRON MOUNTAIN MINE,REDDING,CA,SHASTA,[Blank Code],[Blank Date],F,-122.391675,40.58654
712,VID980651095,ISLAND CHEMICAL CORP/VIRGIN ISLANDS CHEMICAL CORP.,CHRISTIANSTED,VI,ST. CROIX,[Blank Code],[Blank Date],D,-64.703198,17.74664
713,NYD980506901,ISLIP MUNICIPAL SANITARY LANDFILL,ISLIP,NY,SUFFOLK,[Blank Code],[Blank Date],F,-73.210393,40.729821
714,MID980609440,J & L LANDFILL,ROCHESTER HILLS,MI,OAKLAND,[Blank Code],[Blank Date],F,-83.149932,42.658366
715,CAD000625731,J.H. BAXTER & CO.,WEED,CA,SISKIYOU,[Blank Code],[Blank Date],F,-122.386127,41.42265
716,NMN000607033,JACKPILE-PAGUATE URANIUM MINE,LAGUNA PUEBLO,NM,CIBOLA,[Blank Code],[Blank Date],P,-107.387817,35.034487
717,PAD980829493,"JACKS CREEK/SITKIN SMELTING & REFINING, INC.",MAITLAND,PA,MIFFLIN,[Blank Code],[Blank Date],F,-77.502771,40.630628
718,PAD001222025,"JACKSON CERAMICS, INC",FALLS CREEK,PA,JEFFERSON,[Blank Code],[Blank Date],F,-78.804475,41.145062
719,WA3170090044,JACKSON PARK HOUSING COMPLEX (USNAVY),KITSAP COUNTY,WA,KITSAP,[Blank Code],[Blank Date],F,-122.641258,47.647661
720,NYD001344456,JACKSON STEEL,MINEOLA/NORTH HEMPSTEAD,NY,NASSAU,[Blank Code],[Blank Date],F,-73.640685,40.749268
721,NJD980505283,JACKSON TOWNSHIP LANDFILL,JACKSON TOWNSHIP,NJ,OCEAN,[Blank Code],[Blank Date],D,-74.358747,40.09189
722,ARD980809941,JACKSONVILLE MUNICIPAL LANDFILL,JACKSONVILLE,AR,LONOKE,[Blank Code],[Blank Date],D,-92.110146,34.866201
723,FL6170024412,JACKSONVILLE NAVAL AIR STATION,JACKSONVILLE,FL,DUVAL,[Blank Code],[Blank Date],F,-81.655651,30.332184
724,UT0002391472,JACOBS SMELTER,STOCKTON,UT,TOOELE,[Blank Code],[Blank Date],F,-112.360782,40.452722
725,INN000508142,JACOBSVILLE NEIGHBORHOOD SOIL CONTAMINATION,EVANSVILLE,IN,VANDERBURGH,[Blank Code],[Blank Date],F,-87.57109,37.971559
726,NCD980729602,JADCO-HUGHES FACILITY,BELMONT,NC,GASTON,[Blank Code],[Blank Date],F,-81.037297,35.242918
727,WID000712950,JANESVILLE ASH BEDS,JANESVILLE,WI,ROCK,[Blank Code],[Blank Date],F,-89.018722,42.682789
728,WID980614044,JANESVILLE OLD LANDFILL,JANESVILLE,WI,ROCK,[Blank Code],[Blank Date],F,-89.018722,42.682789
729,CAD009103318,JASCO CHEMICAL CORP.,MOUNTAIN VIEW,CA,SANTA CLARA,[Blank Code],[Blank Date],F,-122.083851,37.386052
730,TXD008096240,JASPER CREOSOTING COMPANY INC.,JASPER,TX,JASPER,[Blank Code],[Blank Date],F,-93.996576,30.9202
731,ILD006282479,JENNISON-WRIGHT CORPORATION,GRANITE CITY,IL,MADISON,[Blank Code],[Blank Date],F,-90.14872,38.701439
732,CAD008339467,JERVIS B. WEBB CO.,SOUTH GATE,CA,LOS ANGELES,[Blank Code],[Blank Date],F,-118.212016,33.954737
733,CA9800013030,JET PROPULSION LABORATORY (NASA),PASADENA,CA,LOS ANGELES,[Blank Code],[Blank Date],F,-118.144516,34.147785
734,NCD122263825,JFD ELECTRONICS/CHANNEL MASTER,OXFORD,NC,GRANVILLE,[Blank Code],[Blank Date],F,-78.590835,36.3107
735,CAD980737613,JIBBOOM JUNKYARD,SACRAMENTO,CA,SACRAMENTO,[Blank Code],[Blank Date],D,-121.4944,38.581572
736,NJD097400998,JIS LANDFILL,SOUTH BRUNSWICK,NJ,MIDDLESEX,[Blank Code],[Blank Date],F,-74.531694,40.38069
737,FLN000410232,JJ SEIFERT MACHINE,RUSKIN,FL,HILLSBOROUGH,[Blank Code],[Blank Date],F,-82.43315,27.720863
738,IAD005291182,JOHN DEERE (OTTUMWA WORKS LANDFILLS),OTTUMWA,IA,WAPELLO,[Blank Code],[Blank Date],D,-92.408302,41.016029
739,KSD980631980,JOHNS' SLUDGE POND,WICHITA,KS,SEDGWICK,[Blank Code],[Blank Date],D,-97.336111,37.688889
740,ILD005443544,JOHNS-MANVILLE CORP.,WAUKEGAN,IL,LAKE,[Blank Code],[Blank Date],F,-87.844794,42.363633
741,NYD980506927,JOHNSTOWN CITY LANDFILL,TOWN OF JOHNSTOWN,NY,FULTON,[Blank Code],[Blank Date],F,-74.367636,43.00674
742,IL0210090049,JOLIET ARMY AMMUNITION PLANT (LOAD-ASSEMBLY-PACKING AREA),JOLIET,IL,WILL,[Blank Code],[Blank Date],F,-88.081725,41.525031
743,IL7213820460,JOLIET ARMY AMMUNITION PLANT (MANUFACTURING AREA),JOLIET,IL,WILL,[Blank Code],[Blank Date],F,-88.081725,41.525031
744,NYD000813428,"JONES CHEMICALS, INC.",CALEDONIA,NY,LIVINGSTON,[Blank Code],[Blank Date],F,-77.852785,42.973118
745,TXN000605460,JONES ROAD GROUND WATER PLUME,HOUSTON,TX,HARRIS,[Blank Code],[Blank Date],F,-95.369803,29.760427
746,NYD980534556,JONES SANITATION,HYDE PARK,NY,DUTCHESS,[Blank Code],[Blank Date],D,-73.901525,41.76676
747,ORD068782820,JOSEPH FOREST PRODUCTS,JOSEPH,OR,WALLOWA,[Blank Code],[Blank Date],D,-117.229613,45.354319
748,MND044799856,JOSLYN MANUFACTURING & SUPPLY CO.,BROOKLYN CENTER,MN,HENNEPIN,[Blank Code],[Blank Date],F,-93.332728,45.076076
749,PRD980512362,JUNCOS LANDFILL,JUNCOS,PR,JUNCOS,[Blank Code],[Blank Date],F,-65.922954,18.228306
750,MID980506463,K&L AVENUE LANDFILL,OSHTEMO TOWNSHIP,MI,KALAMAZOO,[Blank Code],[Blank Date],F,-85.705112,42.293951
751,WAD000065508,KAISER ALUMINUM (MEAD WORKS),MEAD,WA,SPOKANE,[Blank Code],[Blank Date],F,-117.355274,47.766479
752,SCD094995503,KALAMA SPECIALTY CHEMICALS,BEAUFORT,SC,BEAUFORT,[Blank Code],[Blank Date],F,-80.669829,32.431581
753,MDD980923783,KANE & LOMBARD STREET DRUMS,BALTIMORE,MD,BALTIMORE CITY,[Blank Code],[Blank Date],F,-76.612189,39.290385
754,FLD980727820,KASSAUF-KIMERLING BATTERY DISPOSAL,TAMPA,FL,HILLSBOROUGH,[Blank Code],[Blank Date],D,-82.457178,27.950575
755,NYD980780795,KATONAH MUNICIPAL WELL,TOWN OF BEDFORD,NY,WESTCHESTER,[Blank Code],[Blank Date],D,-73.64374,41.204262
756,NJD002493054,"KAUFFMAN & MINTEER, INC.",SPRINGFIELD TWP(JOBSTOWN),NJ,BURLINGTON,[Blank Code],[Blank Date],F,-74.692937,40.037057
757,MID006016703,KAYDON CORP.,MUSKEGON,MI,MUSKEGON,[Blank Code],[Blank Date],F,-86.248392,43.234181
758,NHD062002001,KEARSARGE METALLURGICAL CORP.,CONWAY,NH,CARROLL,[Blank Code],[Blank Date],F,-71.120348,43.979183
759,NHD092059112,KEEFE ENVIRONMENTAL SERVICES (KES),EPPING,NH,ROCKINGHAM,[Blank Code],[Blank Date],F,-71.073548,43.053484
760,CTD980670814,KELLOGG-DEERING WELL FIELD,NORWALK,CT,FAIRFIELD,[Blank Code],[Blank Date],F,-73.408158,41.117744
761,MOD980631113,KEM-PEST LABORATORIES,CAPE GIRARDEAU,MO,CAPE GIRARDEAU,[Blank Code],[Blank Date],D,-89.518148,37.305884
762,NYD075784165,KENMARK TEXTILE CORP.,FARMINGDALE,NY,SUFFOLK,[Blank Code],[Blank Date],D,-73.445401,40.7326
763,UTD070926811,KENNECOTT (NORTH ZONE),MAGNA,UT,SALT LAKE,[Blank Code],[Blank Date],P,-112.101609,40.709112
764,MID981089915,KENT CITY MOBILE HOME PARK,KENT CITY,MI,KENT,[Blank Code],[Blank Date],D,-85.751154,43.220024
765,NYD980650667,KENTUCKY AVENUE WELL FIELD,HORSEHEADS,NY,CHEMUNG,[Blank Code],[Blank Date],F,-76.820512,42.167019
766,MID000260281,KENTWOOD LANDFILL,KENTWOOD,MI,KENT,[Blank Code],[Blank Date],F,-85.644749,42.869473
767,ILD980823991,KERR-MCGEE (KRESS CREEK/WEST BRANCH OF DUPAGE RIVER),DUPAGE COUNTY,IL,DUPAGE,[Blank Code],[Blank Date],F,-88.090076,41.824383
768,ILD980824007,KERR-MCGEE (REED-KEPPLER PARK),WEST CHICAGO,IL,DUPAGE,[Blank Code],[Blank Date],D,-88.203961,41.884751
769,ILD980824015,KERR-MCGEE (RESIDENTIAL AREAS),WEST CHICAGO,IL,DUPAGE,[Blank Code],[Blank Date],F,-88.203961,41.884751
770,ILD980824031,KERR-MCGEE (SEWAGE TREATMENT PLANT),WEST CHICAGO,IL,DUPAGE,[Blank Code],[Blank Date],D,-88.203961,41.884751
771,MSD990866329,KERR-MCGEE CHEMICAL CORP - COLUMBUS,COLUMBUS,MS,LOWNDES,[Blank Code],[Blank Date],F,-88.427263,33.495674
772,FLD039049101,KERR-MCGEE CHEMICAL CORP - JACKSONVILLE,JACKSONVILLE,FL,DUVAL,[Blank Code],[Blank Date],F,-81.655651,30.332184
773,NCD980557805,KERR-MCGEE CHEMICAL CORP - NAVASSA,NAVASSA,NC,BRUNSWICK,[Blank Code],[Blank Date],F,-78.007491,34.255447
774,IDD041310707,KERR-MCGEE CHEMICAL CORP. (SODA SPRINGS PLANT),SODA SPRINGS,ID,CARIBOU,[Blank Code],[Blank Date],F,-111.604669,42.654365
775,INN000510399,KEYSTONE CORRIDOR GROUND WATER CONTAMINATION,INDIANAPOLIS,IN,MARION,[Blank Code],[Blank Date],P,-86.158068,39.768403
776,PAD054142781,KEYSTONE SANITATION LANDFILL,UNION TOWNSHIP,PA,ADAMS,[Blank Code],[Blank Date],F,-76.883626,40.721004
777,VAD077923449,KIM-STAN LANDFILL,SELMA,VA,ALLEGHANY,[Blank Code],[Blank Date],F,-79.849148,37.804067
778,PAD980691703,KIMBERTON,KIMBERTON BOROUGH,PA,CHESTER,[Blank Code],[Blank Date],F,-77.194525,41.203322
779,NJD049860836,KIN-BUC LANDFILL,EDISON TOWNSHIP,NJ,MIDDLESEX,[Blank Code],[Blank Date],F,-74.412095,40.518715
780,NJD980505341,KING OF PRUSSIA,WINSLOW TOWNSHIP,NJ,CAMDEN,[Blank Code],[Blank Date],F,-74.86232,39.657356
781,CA1141190578,KLAU/BUENA VISTA MINE,PASO ROBLES,CA,SAN LUIS OBISPO,[Blank Code],[Blank Date],F,-120.654502,35.636876
782,MND000686071,KOCH REFINING CO./N-REN CORP.,PINE BEND,MN,DAKOTA,[Blank Code],[Blank Date],D,-95.59083,47.42639
783,WID006073225,KOHLER CO. LANDFILL,KOHLER,WI,SHEBOYGAN,[Blank Code],[Blank Date],F,-87.781754,43.739162
784,SCD980310239,"KOPPERS CO., INC. (CHARLESTON PLANT)",CHARLESTON,SC,CHARLESTON,[Blank Code],[Blank Date],F,-79.931051,32.776475
785,SCD003353026,"KOPPERS CO., INC. (FLORENCE PLANT)",FLORENCE,SC,FLORENCE,[Blank Code],[Blank Date],D,-79.762562,34.195433
786,NCD003200383,"KOPPERS CO., INC. (MORRISVILLE PLANT)",MORRISVILLE,NC,WAKE,[Blank Code],[Blank Date],F,-78.825562,35.823483
787,DED980552244,"KOPPERS CO., INC. (NEWPORT PLANT)",NEWPORT,DE,NEW CASTLE,[Blank Code],[Blank Date],F,-75.609371,39.713724
